0,0,2657797,0,0,2657797
0,0,3029942,0,0,3029942
0,0,3450477,0,0,3450477
0,0,3435338,0,0,3435338
0,0,3633705,0,0,3633705
0,0,4609623,0,0,4609623
0,0,6389975,0,0,6389975
0,0,6973590,0,0,6973590
0,0,5818789,0,0,5818789
0,0,5507746,0,0,5507746
0,0,3911274,0,0,3911274
0,0,3911274,0,0,3911274
0,0,1577799,0,0,1577799
0,0,1224420,0,0,1224420
0,0,2130507,0,0,2130507
0,0,2153092,0,0,2153092
0,0,2403329,0,0,2403329
0,0,2824035,0,0,2824035
0,0,3644711,0,0,3644711
0,0,4054262,0,0,4054262
0,0,3730626,0,0,3730626
0,0,3392832,0,0,3392832
0,0,2166141,0,0,2166141
0,0,2166141,0,0,2166141
0,0,467438,0,0,467438
0,0,290822,0,0,290822
0,0,343307,0,0,343307
0,0,520187,0,0,520187
0,0,592562,0,0,592562
0,0,808096,0,0,808096
0,0,1109234,0,0,1109234
0,0,1158108,0,0,1158108
0,0,1165662,0,0,1165662
0,0,946673,0,0,946673
0,0,561194,0,0,561194
0,0,561194,0,0,561194
0,0,151190,0,0,151190
0,0,144686,0,0,144686
0,0,139659,0,0,139659
0,0,119254,0,0,119254
0,0,172980,0,0,172980
0,0,122264,0,0,122264
0,0,151527,0,0,151527
0,0,126894,0,0,126894
0,0,221344,0,0,221344
0,0,124686,0,0,124686
0,0,186946,0,0,186946
0,0,186946,0,0,186946
0,0,0,0,27973,27973
0,0,0,0,18121,18121
0,0,0,0,83411,83411
0,0,0,0,24062,24062
0,0,0,0,131859,131859
0,0,0,0,449397,449397
0,0,0,0,517378,517378
0,0,0,0,1025360,1025360
0,0,0,0,727028,727028
0,0,0,0,781143,781143
0,0,0,0,382188,382188
0,0,0,0,382188,382188
0,0,7891,0,0,7891
0,0,5466,0,0,5466
0,0,39581,0,0,39581
0,0,105335,0,0,105335
0,0,187132,0,0,187132
0,0,183343,0,0,183343
0,0,190224,0,0,190224
0,0,182871,0,0,182871
0,0,193012,0,0,193012
0,0,279382,0,0,279382
0,0,96458,0,0,96458
0,0,96458,0,0,96458
